trust_code,site_code,year,trust_name,trust_type,site_name,site_type,area_occupied_m2,volume_heated_m3,area_patient_m2,area_nonpatient_m2,consumed_gas_kwh,consumed_oil_kwh,consumed_coal_kwh,consumed_electricity_green_kwh,consumed_fuel_green_kwh,water_total_m3,waste_incineration_tonnes,waste_alternative_tonnes,waste_landfill_tonnes,waste_eee_tonnes,waste_recycling_tonnes,consumed_electricity_total_kwh,produced_electricity_green_kwh,waste_onsite_tonnes,waste_total_tonnes,occupied_area_m2,waste_total_index,waste_recycling_index,electricity_index,gas_index_vol,electricity_green_index
RX1,RX1CC,2012-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,NOTTINGHAM CITY HOSPITAL,GENERAL ACUTE HOSPITAL,125987.0,362616.0,105219.0,20897.0,13025566.0,0.0,59007361.0,0.0,0.0,245565.0,155.39,483.61,1155.93,7.27,245.78,24686040.0,,,2040.71,126116.0,0.016181214120333662,0.0019488407497859114,195.74074661422816,35.92110110971386,0.0
RX1,RX1CC,2013-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,NOTTINGHAM CITY HOSPITAL,GENERAL ACUTE HOSPITAL,149478.0,288827.0,86505.0,53434.0,14879057.0,0.0,64704282.0,0.0,0.0,226070.0,270.0,373.0,926.0,2.0,311.0,25103137.0,,,1880.0,139939.0,0.013434424999464052,0.0022223969015070853,179.38628259455905,51.51546427446188,0.0
RX1,RX1CC,2014-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,NOTTINGHAM CITY HOSPITAL,GENERAL ACUTE HOSPITAL,149478.0,288827.0,87505.0,53434.0,14051446.0,261776.0,56580728.0,0.0,0.0,241334.0,256.54,343.97,287.66,4.26,357.25,25588091.0,,,1245.42,140939.0,0.008836588878876677,0.00253478455218215,181.5543674923194,48.65004310538835,0.0
RX1,RX1CC,2015-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,NOTTINGHAM CITY HOSPITAL,GENERAL ACUTE HOSPITAL,140129.0,382916.0,80147.0,59982.0,13531775.0,271418.0,59591275.0,0.0,0.0,257067.0,0.0,0.0,268.45,0.0,315.24,24316450.0,,,583.69,140129.0,0.004165376189082917,0.0022496414018511515,173.52903396156398,35.33875575844311,0.0
RX1,RX1CC,2016-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,NOTTINGHAM CITY HOSPITAL,GENERAL ACUTE HOSPITAL,150560.0,450108.0,95671.0,54889.0,16557531.0,274153.0,59365906.0,0.0,0.0,289498.0,0.0,532.395,379.63,,1064.295,24073005.0,,,1976.3200000000002,150560.0,0.013126461211477152,0.007068909404888417,159.88977816153027,36.78568476898877,0.0
RX1,RX1CC,2017-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,NOTTINGHAM CITY HOSPITAL,GENERAL ACUTE HOSPITAL,151541.0,427287.0,99393.0,52148.0,11158841.0,2399522.0,67359703.0,0.0,0.0,307314.0,0.0,1064.79,490.81,,1813.35,24393915.0,,,3368.95,151541.0,0.022231277344085098,0.011966068588698767,160.9723771124646,26.115564012010662,0.0
RX1,RX1CC,2018-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,NOTTINGHAM CITY HOSPITAL,GENERAL ACUTE HOSPITAL,151541.0,427287.0,99393.0,52148.0,52452399.0,1833090.0,19829709.0,0.0,0.0,334967.0,464.5,976.3,235.3,,240.9,23228913.0,24503.0,,1917.0,151541.0,0.012650041902851374,0.0015896688025022932,153.28467543437088,122.75683322918788,0.0
RX1,RX1CC,2019-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,NOTTINGHAM CITY HOSPITAL,GENERAL ACUTE HOSPITAL,148603.0,414611.0,107213.0,41047.0,44720230.0,1080994.0,29669213.0,25583599.0,0.0,332248.0,471.54,88.95,912.6,10.42,830.83,0.0,25967.0,0.0,2303.92,148260.0,0.015539727505733172,0.005603871576959396,0.0,107.86069351753812,172.5590111965466
RX1,RX1CC,2020-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,NOTTINGHAM CITY HOSPITAL,GENERAL ACUTE HOSPITAL,152490.0,411916.0,105354.0,40771.0,75639863.0,2631571.0,1.0,25303610.0,0.0,341743.0,280.63,89.39,1135.54,,200.99,0.0,25967.0,0.0,1706.55,146125.0,0.011678699743370402,0.0013754662104362703,0.0,183.62933947698073,173.1641402908469
RX1,RX1CC,2021-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,NOTTINGHAM CITY HOSPITAL,GENERAL ACUTE HOSPITAL,153929.0,415608.0,105342.0,42841.0,65936695.0,2360492.0,0.0,24496449.0,0.0,211345.0,204.48,300.0,854.9,,191.17,0.0,25000.0,0.0,1550.5500000000002,148183.0,0.010463750902600164,0.001290094005385233,0.0,158.6511688899155,165.31214106881356
RX1,RX1RA,2011-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,QUEEN'S MEDICAL CENTRE,GENERAL ACUTE HOSPITAL,183906.0,393844.0,78266.0,79353.0,142118830.0,159167.0,0.0,0.0,0.0,361304.0,827.44,0.0,1479.5,12.69,264.836712,39105418.0,,,2571.776712,157619.0,0.016316413072028118,0.0016802334236354752,248.10091422988344,360.85056519840344,0.0
RX1,RX1RA,2012-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,QUEEN'S MEDICAL CENTRE,GENERAL ACUTE HOSPITAL,178381.0,382433.0,77638.0,71988.0,163500632.0,0.0,0.0,0.0,0.0,385497.0,877.06,0.0,1447.82,7.66,77.51,39500525.0,,,2402.3900000000003,149626.0,0.016055966209081313,0.0005180249421891918,263.9950610188069,427.52751985315075,0.0
RX1,RX1RA,2013-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,QUEEN'S MEDICAL CENTRE,GENERAL ACUTE HOSPITAL,182437.0,428922.0,77886.0,75692.0,173189070.0,0.0,0.0,0.0,0.0,400359.0,0.0,0.0,338.0,5.0,133.0,39124552.0,,,471.0,153578.0,0.0030668455117269402,0.0008660094544791572,254.75362356587533,403.77753997230263,0.0
RX1,RX1RA,2014-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,QUEEN'S MEDICAL CENTRE,GENERAL ACUTE HOSPITAL,182437.0,428922.0,77886.0,75692.0,159663266.0,0.0,0.0,0.0,0.0,426371.0,815.97,0.0,329.53,8.7,223.08,38929039.0,,,1368.58,153578.0,0.008911302400083344,0.0014525517977835368,253.4805701337431,372.24312578977066,0.0
RX1,RX1RA,2015-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,QUEEN'S MEDICAL CENTRE,GENERAL ACUTE HOSPITAL,152752.0,463851.0,84096.0,68656.0,133848693.0,0.0,0.0,0.0,0.0,517076.0,0.0,0.0,291.94,0.0,167.73,34525904.0,,,459.66999999999996,152752.0,0.00300925683460773,0.001098054362627003,226.0258720016759,288.55967325714505,0.0
RX1,RX1RA,2016-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,QUEEN'S MEDICAL CENTRE,GENERAL ACUTE HOSPITAL,152425.0,491115.0,97206.0,55219.0,144268933.0,217300.0,0.0,0.0,0.0,470651.0,0.0,647.21,442.9,,186.065,39223004.0,,,1276.1750000000002,152425.0,0.008372478268000657,0.0012206987042807937,257.3265802853862,293.75794467690866,0.0
RX1,RX1RA,2017-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,QUEEN'S MEDICAL CENTRE,GENERAL ACUTE HOSPITAL,153595.0,446557.0,107380.0,46215.0,141116861.0,70445.0,0.0,0.0,0.0,354413.0,0.0,1294.42,593.86,,204.4,7449208.0,,,2092.6800000000003,153595.0,0.013624662261141314,0.0013307724860835313,48.499026661024125,316.01085863618755,0.0
RX1,RX1RA,2018-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,QUEEN'S MEDICAL CENTRE,GENERAL ACUTE HOSPITAL,153595.0,446557.0,107380.0,46215.0,142570450.0,0.0,0.0,0.0,0.0,340444.0,590.7,1224.5,379.3,,274.3,5046061.0,0.0,,2468.8,153595.0,0.01607343989062144,0.0017858654253068134,32.853029069956705,319.26596156817607,0.0
RX1,RX1RA,2019-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,QUEEN'S MEDICAL CENTRE,GENERAL ACUTE HOSPITAL,152874.0,415976.0,115517.0,36800.0,168260632.0,1818.0,0.0,30842.0,0.0,348689.0,684.0,162.0,1229.0,6.02,370.0,4985039.0,0.0,0.0,2445.0,152317.0,0.01605204934445925,0.0024291444815746108,32.728053992660044,404.4960093851568,0.20248560567763282
RX1,RX1RA,2020-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,QUEEN'S MEDICAL CENTRE,GENERAL ACUTE HOSPITAL,165710.0,447418.0,123664.0,39223.0,169966378.0,59578.0,0.0,29169.0,0.0,358832.0,446.72,207.33,1278.92,,332.77,9070812.0,0.0,0.0,2265.7400000000002,162887.0,0.013909888450275345,0.002042950020566405,55.687758998569564,379.8827449946135,0.17907506430838557
RX1,RX1RA,2021-01-01,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ACUTE - TEACHING,QUEEN'S MEDICAL CENTRE,GENERAL ACUTE HOSPITAL,166183.0,448695.0,123409.0,40063.0,177927437.0,1518436.0,0.0,33626.0,0.0,279501.0,350.57,502.4,854.21,,297.66,8204726.0,0.0,0.0,2004.8400000000001,163472.0,0.012264118625819713,0.001820862288342958,50.190405696388375,396.54428286475223,0.20569883527454244
RX2,RX202,2016-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"RUTLAND GARDENS HOSTEL, HOVE",MENTAL HEALTH,490.0,1382.0,440.0,50.0,56453.0,0.0,0.0,0.0,0.0,406.0,0.03,0.0,0.0,,0.0,43652.0,,,0.03,490.0,6.122448979591836e-05,0.0,89.08571428571429,40.84876989869754,0.0
RX2,RX202,2017-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"RUTLAND GARDENS HOSTEL, HOVE",MENTAL HEALTH,490.0,1382.0,440.0,50.0,56845.0,0.0,0.0,0.0,0.0,552.0,0.03,0.0,0.0,,0.0,48896.0,,,0.03,490.0,6.122448979591836e-05,0.0,99.78775510204082,41.13241678726483,0.0
RX2,RX202,2018-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"RUTLAND GARDENS HOSTEL, HOVE",MENTAL HEALTH,490.0,1382.0,440.0,50.0,128332.0,0.0,0.0,0.0,0.0,486.0,0.16,0.0,0.0,,0.0,35419.0,0.0,,0.16,490.0,0.00032653061224489796,0.0,72.28367346938775,92.85962373371925,0.0
RX2,RX202,2019-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"RUTLAND GARDENS HOSTEL, HOVE",MENTAL HEALTH,490.0,1382.0,440.0,50.0,111959.0,0.0,0.0,0.0,0.0,498.0,0.1,0.0,0.0,0.05,0.0,45056.0,0.0,0.0,0.1,490.0,0.00020408163265306123,0.0,91.95102040816326,81.0123010130246,0.0
RX2,RX202,2020-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"RUTLAND GARDENS HOSTEL, HOVE",MENTAL HEALTH,490.0,1382.0,440.0,50.0,140282.0,0.0,0.0,0.0,0.0,496.0,1.27,0.05,0.0,,0.0,40765.0,0.0,0.0,1.32,490.0,0.0026938775510204085,0.0,83.1938775510204,101.50651230101302,0.0
RX2,RX202,2021-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"RUTLAND GARDENS HOSTEL, HOVE",MENTAL HEALTH,490.0,1382.0,440.0,50.0,137002.0,0.0,0.0,0.0,0.0,395.0,0.6799999999999999,0.06,0.0,,0.51,46631.0,0.0,0.0,1.25,490.0,0.002551020408163265,0.0010408163265306122,95.16530612244898,99.13314037626628,0.0
RX2,RX213,2011-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MILL VIEW HOSPITAL,OTHER INPATIENT,6075.0,18225.0,,,1488333.0,0.0,0.0,0.0,0.0,11384.0,0.53,2.75,0.0,,10.24,959383.0,,,13.52,,,,,81.6643621399177,
RX2,RX213,2012-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MILL VIEW HOSPITAL,OTHER INPATIENT,6075.0,18225.0,5575.0,500.0,1298773.0,0.0,0.0,0.0,0.0,11738.0,65.1,2.75,0.0,0.0,10.24,922591.0,,,78.08999999999999,6075.0,0.012854320987654318,0.0016855967078189301,151.86683127572016,71.2632647462277,0.0
RX2,RX213,2013-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MILL VIEW HOSPITAL,OTHER INPATIENT,6374.0,19122.0,5874.0,500.0,1536647.0,0.0,0.0,0.0,0.0,10910.0,19.25,0.65,0.0,0.0,4.32,913324.0,,,24.22,6374.0,0.003799811735174145,0.0006777533730781299,143.28898650768747,80.36016107101767,0.0
RX2,RX213,2014-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MILL VIEW HOSPITAL,OTHER INPATIENT,6374.0,19122.0,5874.0,500.0,1505256.0,0.0,0.0,0.0,0.0,12138.0,88.93,9.48,0.0,0.0,29.88,1020438.0,,,128.29000000000002,6374.0,0.020127078757452153,0.004687794163790398,160.09381863821775,78.71854408534672,0.0
RX2,RX213,2015-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MILL VIEW HOSPITAL,OTHER INPATIENT,6707.0,18914.0,6207.0,500.0,939722.0,0.0,0.0,0.0,0.0,12284.0,1.57,6.24,0.0,0.0,28.17,800030.0,,,35.980000000000004,6707.0,0.005364544505740272,0.004200089458774415,119.2828388251081,49.6839378238342,0.0
RX2,RX213,2016-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MILLVIEW HOSPITAL,MENTAL HEALTH,6707.0,18914.0,6207.0,500.0,661018.0,0.0,0.0,0.0,0.0,7755.0,1.77,57.080000000000005,0.0,,18.565,679153.0,,,77.415,6707.0,0.011542418368868348,0.0027680035783509767,101.26032503354703,34.94860949561171,0.0
RX2,RX213,2017-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MILL VIEW HOSPITAL,MENTAL HEALTH,6707.0,18914.0,6587.0,120.0,933711.0,0.0,0.0,0.0,0.0,7820.0,1.97,107.92,0.0,,8.96,588636.0,,,118.85,6707.0,0.01772029223199642,0.0013359176979275385,87.76442522737439,49.36613090832188,0.0
RX2,RX213,2018-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MILL VIEW HOSPITAL,MENTAL HEALTH,5977.0,18914.0,5857.0,120.0,1303770.0,0.0,0.0,0.0,0.0,7559.0,1.18,81.6,0.0,,16.74,603705.0,0.0,,99.52,5977.0,0.01665049355864146,0.0028007361552618367,101.0046846243935,68.9314793274823,0.0
RX2,RX213,2019-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MILL VIEW HOSPITAL,MENTAL HEALTH,5977.0,18914.0,5857.0,120.0,1244690.0,0.0,0.0,0.0,0.0,11182.0,83.27,0.0,0.0,0.73,16.8,622740.0,0.0,0.0,100.07,5977.0,0.01674251296637109,0.0028107746361050695,104.18939267190899,65.80786718832611,0.0
RX2,RX213,2020-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MILL VIEW HOSPITAL,MENTAL HEALTH,6707.0,18914.0,6557.0,150.0,1370986.0,0.0,0.0,0.0,0.0,13301.0,58.82,5.92,0.0,,7.49,608928.0,0.0,0.0,72.22999999999999,6707.0,0.010769345459967198,0.0011167437006113017,90.7899209780826,72.48524902188855,0.0
RX2,RX213,2021-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MILL VIEW HOSPITAL,MENTAL HEALTH,6707.0,18914.0,6557.0,150.0,1451145.0,0.0,0.0,0.0,0.0,11888.0,66.14,10.31,0.0,,6.6,543427.0,0.0,0.0,83.05,6707.0,0.012382585358580587,0.0009840465185626957,81.02385567317728,76.72332663635402,0.0
RX2,RX214,2011-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,NEVILL HOSPITAL,OTHER INPATIENT,2302.0,6215.0,,,606814.0,0.0,0.0,0.0,0.0,3507.0,0.4,0.0,0.0,,3.6,172771.0,,,4.0,,,,,97.63700724054706,
RX2,RX214,2012-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,NEVILL HOSPITAL,OTHER INPATIENT,2302.0,6215.0,0.0,0.0,498235.0,0.0,0.0,0.0,0.0,2630.0,41.6,0.0,0.0,0.0,3.6,290270.0,,,45.2,0.0,inf,inf,inf,80.16653258246178,
RX2,RX214,2013-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,NEVILL HOSPITAL,OTHER INPATIENT,2381.0,7143.0,2000.0,381.0,621579.0,0.0,0.0,0.0,0.0,4620.0,3.6,0.53,0.0,0.0,0.4,277120.0,,,4.53,2381.0,0.001902561948761025,0.00016799664006719866,116.38807223855522,87.01931961360773,0.0
RX2,RX214,2014-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,NEVILL HOSPITAL,OTHER INPATIENT,2381.0,7143.0,2000.0,381.0,523299.0,0.0,0.0,0.0,0.0,3039.0,43.62,13.04,0.0,0.0,4.16,252102.0,,,60.81999999999999,2381.0,0.025543889122217552,0.001747165056698866,105.88072238555229,73.26039479210415,0.0
RX2,RX214,2015-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,NEVILL HOSPITAL,OTHER INPATIENT,2381.0,6714.0,2000.0,381.0,486399.0,0.0,0.0,0.0,0.0,4541.0,0.4,14.3,0.0,0.0,4.24,269684.0,,,18.94,2381.0,0.007954640907181856,0.0017807643847123059,113.265014699706,72.44548704200179,0.0
RX2,RX214,2016-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LINDRIDGE (NEVILL HOSPITAL),OTHER INPATIENT,3611.0,10183.0,3250.0,361.0,581947.0,0.0,0.0,0.0,0.0,4239.0,0.455,40.370000000000005,0.0,,5.6,299202.0,,,46.425000000000004,3611.0,0.012856549432290226,0.0015508169482137911,82.85848795347549,57.14887557694196,0.0
RX2,RX214,2017-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LINDRIDGE,MENTAL HEALTH,3611.0,10183.0,3250.0,361.0,534888.0,0.0,0.0,0.0,0.0,5788.0,0.51,66.44,0.0,,6.96,319406.0,,,73.91,3611.0,0.020468014400443088,0.0019274439213514262,88.45361395735253,52.52754590984975,0.0
RX2,RX214,2018-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LINDRIDGE (NEVILL HOSPITAL),OTHER INPATIENT,3611.0,10183.0,3250.0,361.0,569919.0,0.0,0.0,0.0,0.0,5719.0,0.26,81.46,0.0,,8.32,315949.0,0.0,,90.03999999999999,3611.0,0.024934921074494597,0.0023040708944890615,87.49626142342841,55.967691250122755,0.0
RX2,RX214,2019-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LINDRIDGE (NEVILL HOSPITAL),OTHER INPATIENT,2983.0,10183.0,2622.0,361.0,493670.0,0.0,0.0,0.0,0.0,5206.0,79.6,0.0,0.0,0.39,8.4,279581.0,0.0,,88.0,2983.0,0.02950050284948039,0.0028159570901776735,93.72477371773383,48.47981930668762,0.0
RX2,RX214,2020-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LINDRIDGE (NEVILL HOSPITAL),OTHER INPATIENT,0.0,10183.0,2622.0,361.0,394217.0,0.0,0.0,0.0,0.0,4503.0,32.22,13.04,0.0,,3.73,247598.0,0.0,,48.989999999999995,2983.0,0.0164230640295005,0.0012504190412336573,83.00301709688233,38.71324756947854,0.0
RX2,RX214,2021-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LINDRIDGE (NEVILL HOSPITAL),OTHER INPATIENT,0.0,10183.0,2622.0,361.0,361359.0,0.0,0.0,0.0,0.0,4593.0,34.629999999999995,16.13,0.0,,2.76,233500.0,0.0,0.0,53.51999999999999,2983.0,0.017941669460274888,0.0009252430439155212,78.27690244720081,35.48649710301483,0.0
RX2,RX232,2015-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"SHEPHERD HOUSE, WORTHING",OTHER INPATIENT,636.0,1794.0,572.0,64.0,179285.0,0.0,0.0,0.0,0.0,848.0,0.35,0.18,0.0,0.0,2.16,36281.0,,,2.6900000000000004,636.0,0.004229559748427674,0.00339622641509434,57.045597484276726,99.93589743589743,0.0
RX2,RX232,2016-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"SHEPHERD HOUSE, WORTHING",MENTAL HEALTH,636.0,1794.0,572.0,64.0,181953.0,0.0,0.0,0.0,0.0,828.0,0.22499999999999998,3.4650000000000003,0.0,,2.16,33951.0,,,5.8500000000000005,636.0,0.009198113207547171,0.00339622641509434,53.382075471698116,101.42307692307692,0.0
RX2,RX232,2017-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"SHEPHERD HOUSE, WORTHING",MENTAL HEALTH,636.0,1794.0,572.0,64.0,157277.0,0.0,0.0,0.0,0.0,755.0,0.1,6.75,0.0,,2.16,33723.0,,,9.01,636.0,0.014166666666666666,0.00339622641509434,53.02358490566038,87.66833890746935,0.0
RX2,RX232,2018-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"SHEPHERD HOUSE, WORTHING",MENTAL HEALTH,636.0,1794.0,572.0,64.0,170558.0,0.0,0.0,0.0,0.0,616.0,0.47,5.85,0.0,,2.16,32026.0,0.0,,8.48,636.0,0.013333333333333334,0.00339622641509434,50.355345911949684,95.07134894091416,0.0
RX2,RX232,2019-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"SHEPHERD HOUSE, WORTHING",MENTAL HEALTH,636.0,1794.0,572.0,64.0,183898.0,0.0,0.0,0.0,0.0,735.0,6.23,0.0,0.0,0.07,2.16,33182.0,0.0,0.0,8.39,636.0,0.01319182389937107,0.00339622641509434,52.172955974842765,102.5072463768116,0.0
RX2,RX232,2020-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"SHEPHERD HOUSE, WORTHING",MENTAL HEALTH,636.0,1794.0,572.0,64.0,180108.0,0.0,0.0,0.0,0.0,1401.0,9.57,1.26,0.0,,0.68,29024.0,0.0,0.0,11.51,636.0,0.01809748427672956,0.001069182389937107,45.63522012578616,100.39464882943143,0.0
RX2,RX232,2021-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"SHEPHERD HOUSE, WORTHING",MENTAL HEALTH,636.0,1794.0,572.0,64.0,158088.0,0.0,0.0,0.0,0.0,969.0,11.58,2.27,0.0,,2.61,35541.0,0.0,0.0,16.46,636.0,0.02588050314465409,0.00410377358490566,55.882075471698116,88.12040133779264,0.0
RX2,RX235,2016-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"OAKLANDS CENTRE, CHICHESTER (PREVIOUSLY JUPITER HOUSE)",MENTAL HEALTH,727.0,2050.0,627.0,100.0,169026.0,0.0,0.0,0.0,0.0,693.0,7.65,0.0,8.7,,0.0,36349.0,,,16.35,727.0,0.02248968363136176,0.0,49.99862448418157,82.45170731707317,0.0
RX2,RX235,2017-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,OAKLANDS CENTRE,MENTAL HEALTH,1022.0,2706.0,900.0,122.0,314909.0,0.0,0.0,0.0,0.0,1093.0,7.65,0.0,8.7,,0.0,79711.0,,,16.35,1022.0,0.015998043052837575,0.0,77.99510763209393,116.37435328898744,0.0
RX2,RX235,2018-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"JUPITER HOUSE, CHICHESTER (OAKLANDS CENTRE)",MENTAL HEALTH,1022.0,2706.0,900.0,122.0,29366.0,0.0,0.0,0.0,0.0,1985.0,11.01,0.0,12.49,,0.0,5532.0,0.0,,23.5,1022.0,0.02299412915851272,0.0,5.4129158512720155,10.852180339985217,0.0
RX2,RX235,2019-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"JUPITER HOUSE, CHICHESTER (OAKLANDS CENTRE)",MENTAL HEALTH,1022.0,2706.0,900.0,122.0,303332.0,0.0,0.0,0.0,0.0,2045.0,8.979999999999999,0.0,0.0,0.0,2.08,72763.0,0.0,0.0,11.059999999999999,1022.0,0.010821917808219178,0.0020352250489236792,71.19667318982387,112.0960827790096,0.0
RX2,RX235,2020-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"JUPITER HOUSE, CHICHESTER (OAKLANDS CENTRE)",MENTAL HEALTH,1022.0,2706.0,900.0,122.0,158327.0,0.0,0.0,0.0,0.0,1367.0,5.87,0.0,0.0,,1.88,42005.0,0.0,0.0,7.75,1022.0,0.007583170254403131,0.0018395303326810175,41.10078277886497,58.50960827790096,0.0
RX2,RX235,2021-01-01,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY, OAKLANDS CENTRE (JUPITER HOUSE) CHICHESTER,MENTAL HEALTH,1022.0,2706.0,900.0,122.0,85652.0,0.0,0.0,0.0,0.0,1545.0,6.42,0.07,0.0,,0.18,44756.0,0.0,0.0,6.67,1022.0,0.0065264187866927595,0.0001761252446183953,43.79256360078278,31.652623798965262,0.0
